logFC	logCPM	PValue	FDR
Solyc00g055940	0	-1.66887626930952	1	1
Solyc00g055950	0	-1.66887626930952	1	1
Solyc00g055960	0	-1.66887626930952	1	1
Solyc00g055970	0	-1.66887626930952	1	1
Solyc00g055980	0	-1.66887626930952	1	1
Solyc00g056180	0	-1.66887626930952	1	1
Solyc00g056680	-0.138084813813799	1.25679720262073	0.791330135895782	1
Solyc00g057280	0	-1.66887626930952	1	1
Solyc00g057880	0.165324363194416	1.71643130408565	0.728578061878804	1
Solyc00g058280	2.67997760967307	-1.4467069091099	0.512985277136825	0.978266997201221
Solyc00g058480	0	-1.66887626930952	1	1
Solyc00g058490	0.706893815571254	-0.93268379841368	0.755031164795255	1
Solyc00g058890	-1.23865376289704	-0.547398351138675	0.267532948394321	0.607031473302161
Solyc00g058900	-3.17278098408234	-1.3446763540572	0.274600995510974	0.61482864164651
Solyc00g059100	0.198536772231184	2.05356876405957	0.60070892539714	1
Solyc00g059500	0.398594160676207	2.35795028408768	0.238259621974486	0.554932387143391
Solyc00g060700	0	-1.66887626930952	1	1
Solyc00g060710	0	-1.66887626930952	1	1
Solyc00g060810	-1.00253662778041	8.70824356769931	3.33938123810454e-06	2.71775702497437e-05
Solyc00g062710	0	-1.66887626930952	1	1
Solyc00g063110	0	-1.66887626930952	1	1
Solyc00g063510	0	-1.66887626930952	1	1
Solyc00g065510	0	-1.66887626930952	1	1
Solyc00g065610	0	-1.66887626930952	1	1
Solyc00g065620	0	-1.66887626930952	1	1
Solyc00g065630	0	-1.66887626930952	1	1
Solyc00g065930	0	-1.66887626930952	1	1
Solyc00g065940	0	-1.66887626930952	1	1
Solyc00g066140	0	-1.66887626930952	1	1
Solyc00g066150	0	-1.66887626930952	1	1
Solyc00g066350	-1.86997615907432	-1.55254221346525	1	1
Solyc00g066360	0	-1.66887626930952	1	1
Solyc00g066370	0	-1.66887626930952	1	1
Solyc00g067470	0.982409511587379	-0.497329770408657	0.352399417033471	0.747345011011991
Solyc00g068970	0	-1.66887626930952	1	1
Solyc00g068980	1.88581356654788	-1.55374345716817	0.999999999999999	1
Solyc00g069680	0	-1.66887626930952	1	1
Solyc00g069880	1.43441385967847	-0.165806553022626	0.097780163184231	0.266304073569356
Solyc00g070680	0	-1.66887626930952	1	1
Solyc00g071180	0.0375127552945171	-1.44494605602699	1	1
Solyc00g071580	0	-1.66887626930952	1	1
Solyc00g071590	0	-1.66887626930952	1	1
Solyc00g071600	0	-1.66887626930952	1	1
Solyc00g072100	-0.41546379618651	1.92113030280898	0.318851753737624	0.689977869643973
Solyc00g072400	0	-1.66887626930952	1	1
Solyc00g072800	1.80707881507264	0.205679707577834	0.0137396059394578	0.0501877874681342
Solyc00g073200	0	-1.66887626930952	1	1
Solyc00g073900	0	-1.66887626930952	1	1
Solyc00g073910	0	-1.66887626930952	1	1
Solyc00g074210	-0.519550992743297	-0.253424383689118	0.547208112403427	1
Solyc00g074810	0	-1.66887626930952	1	1
Solyc00g074820	0	-1.66887626930952	1	1
Solyc00g074830	-1.86652946706623	-1.5528125803482	1	1
Solyc00g075030	-2.59337022831077	-1.44973817592865	0.53340345700365	0.996590902769428
Solyc00g075040	0	-1.66887626930952	1	1
Solyc00g075440	-2.67731793639638	-1.4447805322997	0.533117978463183	0.996590902769428
Solyc00g075450	-0.77338549988558	-0.225872212680436	0.564192076768011	1
Solyc00g076250	0	-1.66887626930952	1	1
Solyc00g079050	0	-1.66887626930952	1	1
Solyc00g080550	0	-1.66887626930952	1	1
Solyc00g080750	0.843082768038502	0.252416459339097	0.311706888698958	0.679385245957995
Solyc00g082150	-0.511382313355044	6.07311814078976	0.007752422997659	0.0305059988516952
Solyc00g082550	0	-1.66887626930952	1	1
Solyc00g084650	0	-1.66887626930952	1	1
Solyc00g084750	0.276253261842234	0.359247701834997	0.783108924148744	1
Solyc00g084760	0.224110089804138	0.201918594318739	0.890148871772405	1
Solyc00g084770	3.18662631104773	-1.34705241796093	0.273797981517218	0.614461839482256
Solyc00g084870	-1.58927937333932	-0.394260331583959	0.0978158664118692	0.266357060525757
Solyc00g085070	1.27268991791386	6.70717646675139	9.76044200545727e-14	2.34893187472983e-12
Solyc00g085370	1.89228785315792	-1.55327806426292	1	1
Solyc00g085770	0	-1.66887626930952	1	1
Solyc00g085780	0	-1.66887626930952	1	1
Solyc00g088080	0	-1.66887626930952	1	1
Solyc00g088090	0	-1.66887626930952	1	1
Solyc00g088190	0	-1.66887626930952	1	1
Solyc00g088200	0	-1.66887626930952	1	1
Solyc00g088210	0	-1.66887626930952	1	1
Solyc00g090110	0	-1.66887626930952	1	1
Solyc00g090120	0	-1.66887626930952	1	1
Solyc00g090130	0	-1.66887626930952	1	1
Solyc00g090430	0	-1.66887626930952	1	1
Solyc00g090630	0	-1.66887626930952	1	1
Solyc00g090640	0	-1.66887626930952	1	1
Solyc00g090650	0	-1.66887626930952	1	1
Solyc00g090660	0	-1.66887626930952	1	1
Solyc00g090860	0	-1.66887626930952	1	1
Solyc00g090870	1.12176659537688	3.66955514687916	9.00011536864454e-06	6.76362273116033e-05
Solyc00g091170	-0.290704251855397	0.703796788444992	0.712680739517142	1
Solyc00g092870	0	-1.66887626930952	1	1
Solyc00g092880	0	-1.66887626930952	1	1
Solyc00g092890	0	-1.66887626930952	1	1
Solyc00g092900	4.11075169772517	-1.08294396831041	0.0407727930616343	0.127807897478634
Solyc00g093000	0.583769876732832	0.679809173964988	0.324252808939584	0.698228269116694
Solyc00g093100	0	-1.66887626930952	1	1
Solyc00g093300	0	-1.66887626930952	1	1
Solyc00g093310	0.730635664258729	-0.614027500851764	0.666370330231142	1
Solyc00g094010	0	-1.66887626930952	1	1
Solyc00g094020	0	-1.66887626930952	1	1
Solyc00g094520	0.640042130627338	0.30511605391326	0.347292230299371	0.738634081431055
Solyc00g094530	0.71708340047394	-0.931430087204052	0.748996668869336	1
Solyc00g094540	0	-1.66887626930952	1	1
Solyc00g094550	-0.864811925087774	-1.0813385141423	0.70881644089264	1
Solyc00g094850	-1.86996057271526	-1.55254221346525	1	1
Solyc00g095450	0	-1.66887626930952	1	1
Solyc00g095460	0	-1.66887626930952	1	1
Solyc00g095760	-0.0210361305691236	-0.0002543054890879	1	1
Solyc00g095860	0.708102778422033	2.94958563506073	0.0955405069748172	0.261226296017202
Solyc00g096060	0	-1.66887626930952	1	1
Solyc00g096460	-0.383235373879045	1.82320092928699	0.335250723081824	0.717284939958258
Solyc00g097260	0	-1.66887626930952	1	1
Solyc00g097760	0	-1.66887626930952	1	1
Solyc00g097960	-0.0645372171442502	-0.0493425349489925	1	1
Solyc00g098560	-1.37917876258008	2.56606554934234	4.46215492114291e-05	0.000294036535002903
Solyc00g099160	0	-1.66887626930952	1	1
Solyc00g099460	0	-1.66887626930952	1	1
Solyc00g099470	0	-1.66887626930952	1	1
Solyc00g099570	0	-1.66887626930952	1	1
Solyc00g099580	1.32000030665853	-1.25382589354	0.646559026362764	1
Solyc00g099880	0	-1.66887626930952	1	1
Solyc00g100880	1.88579570041888	-1.55374345716817	0.999999999999993	1
Solyc00g101700	0	-1.66887626930952	1	1
Solyc00g102000	0	-1.66887626930952	1	1
Solyc00g102400	0.401906806185419	1.12849683994855	0.43493409649386	0.878290188343449
Solyc00g104200	0	-1.66887626930952	1	1
Solyc00g104210	0	-1.66887626930952	1	1
Solyc00g104310	0	-1.66887626930952	1	1
Solyc00g104320	0	-1.66887626930952	1	1
Solyc00g104330	0	-1.66887626930952	1	1
Solyc00g104630	0	-1.66887626930952	1	1
Solyc00g104730	0	-1.66887626930952	1	1
Solyc00g104740	0	-1.66887626930952	1	1
Solyc00g104940	0	-1.66887626930952	1	1
Solyc00g105340	-3.15358304209207	-1.34687382039141	0.27643258881	0.615837471876113
Solyc00g105350	-0.817967297892831	-1.08805527174649	0.711372767480387	1
Solyc00g105750	0.048287010859198	-1.25463603813675	1	1
Solyc00g106650	0.13221742803312	2.31088353748976	0.722377452801916	1
Solyc00g107050	-3.42046037521512	-1.26025366027515	0.203222829594105	0.487383922880834
Solyc00g107550	0	-1.66887626930952	1	1
Solyc00g108550	-1.86996369295615	-1.55254221346525	1	1
Solyc00g109450	0	-1.66887626930952	1	1
Solyc00g109850	0	-1.66887626930952	1	1
Solyc00g109860	0	-1.66887626930952	1	1
Solyc00g110060	0	-1.66887626930952	1	1
Solyc00g110070	0	-1.66887626930952	1	1
Solyc00g110370	0	-1.66887626930952	1	1
Solyc00g110870	-0.526131723603931	-0.251039209162228	0.555184503208664	1
Solyc00g111170	-1.83810905765274	-1.55503822971442	1	1
Solyc00g111270	0	-1.66887626930952	1	1
Solyc00g111370	0	-1.66887626930952	1	1
Solyc00g111770	0	-1.66887626930952	1	1
Solyc00g111780	0	-1.66887626930952	1	1
Solyc00g112180	0	-1.66887626930952	1	1
Solyc00g112190	1.23583323065709	-1.00455051772996	0.496517148091027	0.971356599727176
Solyc00g112490	0	-1.66887626930952	1	1
Solyc00g112500	0	-1.66887626930952	1	1
Solyc00g112600	0	-1.66887626930952	1	1
Solyc00g112700	0	-1.66887626930952	1	1
Solyc00g112710	0	-1.66887626930952	1	1
Solyc00g112810	0	-1.66887626930952	1	1
Solyc00g112820	0	-1.66887626930952	1	1
Solyc00g112830	0	-1.66887626930952	1	1
Solyc00g112930	-2.59341072767721	-1.44973817592865	0.533367571250227	0.996590902769428
Solyc00g113230	0	-1.66887626930952	1	1
Solyc00g113330	0	-1.66887626930952	1	1
Solyc00g113730	0	-1.66887626930952	1	1
Solyc00g113740	0	-1.66887626930952	1	1
Solyc00g113750	0	-1.66887626930952	1	1
Solyc00g114550	0	-1.66887626930952	1	1
Solyc00g116150	0	-1.66887626930952	1	1
Solyc00g117450	0	-1.66887626930952	1	1
Solyc00g117650	0	-1.66887626930952	1	1
Solyc00g118680	0	-1.66887626930952	1	1
Solyc00g118690	-0.481208324867239	-1.16353233771334	1	1
Solyc00g120120	0	-1.66887626930952	1	1
Solyc00g120820	0	-1.66887626930952	1	1
Solyc00g120830	0	-1.66887626930952	1	1
Solyc00g120930	0	-1.66887626930952	1	1
Solyc00g121230	0	-1.66887626930952	1	1
Solyc00g121730	1.88578769058617	-1.55374345716817	1	1
Solyc00g122530	0	-1.66887626930952	1	1
Solyc00g123030	0	-1.66887626930952	1	1
Solyc00g123040	0	-1.66887626930952	1	1
Solyc00g123240	0	-1.66887626930952	1	1
Solyc00g124840	0	-1.66887626930952	1	1
Solyc00g124850	0	-1.66887626930952	1	1
Solyc00g124860	0	-1.66887626930952	1	1
Solyc00g125260	0	-1.66887626930952	1	1
Solyc00g125270	0	-1.66887626930952	1	1
Solyc00g125580	-2.65549420366086	-1.44504960273617	0.513096374535236	0.978266997201221
Solyc00g125980	-0.891219016667378	-0.0866898633216388	0.307137052020556	0.671109822281372
Solyc00g125990	0.68149166851791	0.726542504892341	0.173538652454779	0.427621995586257
Solyc00g126000	0.0474842528592273	0.327240951708307	1	1
Solyc00g126010	0.660480949819913	0.23627849246738	0.368430402042714	0.775423186165899
Solyc00g126420	0	-1.66887626930952	1	1
Solyc00g126430	0	-1.66887626930952	1	1
Solyc00g126440	0	-1.66887626930952	1	1
Solyc00g127540	0	-1.66887626930952	1	1
Solyc00g127550	0	-1.66887626930952	1	1
Solyc00g127560	0	-1.66887626930952	1	1
Solyc00g127660	0.322989781386561	3.19286105505598	0.248484507545659	0.573249285427363
Solyc00g127670	0.246974591804117	0.0665222230660365	0.881835497384693	1
Solyc00g127870	0.961101234724107	0.675286774127002	0.0740804591905555	0.211509535826779
Solyc00g128870	-0.69613647998167	3.18862227864427	0.0190871221018591	0.0667443851808741
Solyc00g129670	0	-1.66887626930952	1	1
Solyc00g129680	0	-1.66887626930952	1	1
Solyc00g129880	0	-1.66887626930952	1	1
Solyc00g129980	0	-1.66887626930952	1	1
Solyc00g130180	0	-1.66887626930952	1	1
Solyc00g130190	0	-1.66887626930952	1	1
Solyc00g130290	0	-1.66887626930952	1	1
Solyc00g130690	0	-1.66887626930952	1	1
Solyc00g130700	0	-1.66887626930952	1	1
Solyc00g130800	0	-1.66887626930952	1	1
Solyc00g130810	0	-1.66887626930952	1	1
Solyc00g131610	0	-1.66887626930952	1	1
Solyc00g131710	-1.86652537315554	-1.5528125803482	0.999999999999996	1
Solyc00g133110	0	-1.66887626930952	1	1
Solyc00g133710	0	-1.66887626930952	1	1
Solyc00g133720	-1.86994646508571	-1.55254221346525	0.999999999999997	1
Solyc00g134620	-1.86651492206067	-1.5528125803482	0.99999999999999	1
Solyc00g134820	0	-1.66887626930952	1	1
Solyc00g134830	0	-1.66887626930952	1	1
Solyc00g134840	0	-1.66887626930952	1	1
Solyc00g135040	0	-1.66887626930952	1	1
Solyc00g135050	0	-1.66887626930952	1	1
Solyc00g135060	0	-1.66887626930952	1	1
Solyc00g135260	-1.86654191884492	-1.5528125803482	0.999999999999989	1
Solyc00g136260	1.72487770568201	1.5694160229796	7.13637380417758e-05	0.000452896295865634
Solyc00g136560	-2.95391180336521	2.4052824063349	7.46448117815741e-15	2.01570013898812e-13
Solyc00g138060	-0.815990064332776	-1.08831792002187	0.711366302046146	1
Solyc00g139760	-1.86995952922257	-1.55254221346525	1	1
Solyc00g140060	-1.126572123655	4.52510400631101	1.44557748281107e-07	1.48316955149807e-06
Solyc00g141360	0	-1.66887626930952	1	1
Solyc00g141560	0	-1.66887626930952	1	1
Solyc00g142160	-0.736443458306821	-1.34703829694437	0.999999999999999	1
Solyc00g142170	-1.25878969316317	-0.349625408294246	0.140848152713653	0.362298037976608
Solyc00g143770	1.08454983070222	1.16882679177847	0.0310063216105625	0.101094407151441
Solyc00g144470	2.69223178713379	1.99780315745097	1.29324965879943e-10	2.08208998150802e-09
Solyc00g145170	0.703314927709779	-0.611951003335022	0.626401355262996	1
Solyc00g147570	-2.63860086220552	-1.44726108577211	0.512721146307967	0.978266997201221
Solyc00g147770	-0.0170572294875464	1.81704563444245	1	1
Solyc00g149970	-0.537142944856905	0.962379525829377	0.351067568692856	0.745294257121703
Solyc00g153680	2.63684675462041	-0.860339598375621	0.0576121408413901	0.17101434438832
Solyc00g153980	0	-1.66887626930952	1	1
Solyc00g154480	0	-1.66887626930952	1	1
Solyc00g154980	0	-1.66887626930952	1	1
Solyc00g156980	0	-1.66887626930952	1	1
Solyc00g157080	0	-1.66887626930952	1	1
Solyc00g157180	-0.113748051000224	2.1337035583015	0.813110746783131	1
Solyc00g160780	0	-1.66887626930952	1	1
Solyc00g163580	0	-1.66887626930952	1	1
Solyc00g164580	-1.28334599420463	-1.25192123376244	0.647159919167965	1
Solyc00g164680	-0.256088626908087	5.9625835788562	0.164232733350143	0.408634386404701
Solyc00g165080	2.68655592742615	-1.44587182091226	0.513250731788785	0.978266997201221
Solyc00g165090	0	-1.66887626930952	1	1
Solyc00g165190	0	-1.66887626930952	1	1
Solyc00g166190	0	-1.66887626930952	1	1
Solyc00g166490	-1.13309144197864	-1.00599259623618	0.496166817794685	0.970835309981746
Solyc00g166690	0	-1.66887626930952	1	1
Solyc00g167290	0	-1.66887626930952	1	1
Solyc00g167300	0	-1.66887626930952	1	1
Solyc00g167800	0	-1.66887626930952	1	1
Solyc00g168200	-1.8381392272648	-1.55503822971442	1	1
Solyc00g170200	0.54590008497504	-1.16769538729578	0.999999999999999	1
Solyc00g170210	-0.483289264739024	1.79307209967458	0.210831363511268	0.502301094995596
Solyc00g170510	0	-1.66887626930952	1	1
Solyc00g171710	0	-1.66887626930952	1	1
Solyc00g171810	-0.680363079422829	3.09260997815337	0.0162381389346331	0.0579490135425961
Solyc00g172410	0	-1.66887626930952	1	1
Solyc00g173430	0	-1.66887626930952	1	1
Solyc00g174330	0.359596707585718	3.82892734166484	0.530705441692222	0.996590902769428
Solyc00g174340	0.137680438730367	4.11317710903607	0.802694596317364	1
Solyc00g175240	0	-1.66887626930952	1	1
Solyc00g178340	3.20198535596161	-1.34539089139425	0.275175020605308	0.615246133180565
Solyc00g179240	0	-1.66887626930952	1	1
Solyc00g179640	-1.47675956905762	0.0623063409452857	0.0427163560359757	0.132743704345533
Solyc00g179840	0	-1.66887626930952	1	1
Solyc00g180440	0	-1.66887626930952	1	1
Solyc00g180840	-1.86653179710237	-1.5528125803482	0.999999999999992	1
Solyc00g181240	-0.424941357430416	-1.16712145984878	0.999999999999997	1
Solyc00g181250	3.20197968868561	-1.34539089139425	0.275155900419175	0.615246133180565
Solyc00g183050	1.3348705258958	-1.2520857635662	0.646719677555825	1
Solyc00g183550	0	-1.66887626930952	1	1
Solyc00g184350	-0.943074307489946	2.34683609012601	0.00637098990784962	0.025723214339018
Solyc00g185750	0	-1.66887626930952	1	1
Solyc00g185850	0	-1.66887626930952	1	1
Solyc00g186050	0	-1.66887626930952	1	1
Solyc00g187050	2.55393664608525	2.52755063991096	3.88425682239232e-07	3.70674874062155e-06
Solyc00g188250	2.6814220246531	-1.44624443180587	0.535662302647745	0.996590902769428
Solyc00g188750	0	-1.66887626930952	1	1
Solyc00g188850	1.88576453923034	-1.55374345716817	0.999999999999994	1
Solyc00g192150	0	-1.66887626930952	1	1
Solyc00g195350	1.7123529386709	-1.16415079753418	0.400357294027312	0.827090914628538
Solyc00g195360	1.70201333562203	1.05179417164649	0.000516687034063455	0.00271781136502902
Solyc00g196060	-0.266555591182705	5.68489187566248	0.153355679375986	0.387387424183998
Solyc00g196460	1.90328163208663	-1.55243817593902	0.99999999999999	1
Solyc00g198360	0	-1.66887626930952	1	1
Solyc00g199960	0	-1.66887626930952	1	1
Solyc00g201060	0	-1.66887626930952	1	1
Solyc00g201160	-0.371066020937176	1.24088718272905	0.475847519721264	0.942440790313695
Solyc00g201460	0.0277360997113586	-1.44578159342707	1	1
Solyc00g201760	0	-1.66887626930952	1	1
Solyc00g202560	0	-1.66887626930952	1	1
Solyc00g203660	0	-1.66887626930952	1	1
Solyc00g206460	3.89099208241241	6.02189241414695	1.10587797598331e-52	4.80047805899655e-50
Solyc00g207960	1.90328367400954	-1.55243817593902	0.999999999999993	1
Solyc00g209460	0.385803716841389	-0.445156453354166	0.826675928992948	1
Solyc00g209560	1.89228721962788	-1.55327806426292	0.999999999999996	1
Solyc00g210860	0	-1.66887626930952	1	1
Solyc00g212260	0.546390695270036	-0.790220500615172	0.795053760358309	1
Solyc00g213960	0	-1.66887626930952	1	1
Solyc00g215560	0.572277046754798	0.210602573998801	0.451415081170024	0.904445617658853
Solyc00g217560	5.61411064880534	-0.385323991177611	0.00122989476609603	0.00594440578179776
Solyc00g217960	-0.106524318472411	4.23148812252247	0.675457372836636	1
Solyc00g218560	-2.16378175374526	-0.0888910151380285	0.00721928419521702	0.0286224548746777
Solyc00g220360	0	-1.66887626930952	1	1
Solyc00g222060	0	-1.66887626930952	1	1
Solyc00g222460	0	-1.66887626930952	1	1
Solyc00g226760	1.88575965137108	-1.55374345716817	0.999999999999999	1
Solyc00g227860	0.532993283458479	-1.1650750302946	0.999999999999999	1
Solyc00g227960	2.66452598379729	-1.44716926445853	0.535579769321223	0.996590902769428
Solyc00g228260	0	-1.66887626930952	1	1
Solyc00g229260	-1.86652795852376	-1.5528125803482	0.999999999999998	1
Solyc00g230060	-1.24246235300353	-1.25681421400174	0.645384282752189	1
Solyc00g230070	-0.841108291966507	-0.121792084025012	0.278034446933913	0.618691672348712
Solyc00g230080	-0.726831900714378	-0.55958816170493	0.637184177025853	1
Solyc00g230280	0	-1.66887626930952	1	1
Solyc00g231680	0	-1.66887626930952	1	1
Solyc00g231780	-3.34540204524652	0.403610651980387	0.00010674394021209	0.000652967555354106
Solyc00g233480	0.0623070783531805	-1.44715767126512	1	1
Solyc00g237680	0	-1.66887626930952	1	1
Solyc00g240580	0	-1.66887626930952	1	1
Solyc00g244280	0	-1.66887626930952	1	1
Solyc00g244290	0.0751431341326865	1.026794931185	0.925608087643028	1
Solyc00g244300	-0.406233294417103	1.38707974085114	0.351375652573302	0.745809855094885
Solyc00g245200	0	-1.66887626930952	1	1
Solyc00g246800	0	-1.66887626930952	1	1
Solyc00g247300	0.140040067152009	2.47190869717685	0.7760692559775	1
Solyc00g249200	0	-1.66887626930952	1	1
Solyc00g249900	0.513618887645755	3.0926992244556	0.0707454071871019	0.20352711087619
Solyc00g249910	1.08203753407217	1.52870752545409	0.0149640733863554	0.0540746489581649
Solyc00g254110	0	-1.66887626930952	1	1
Solyc00g254910	0.621904805376347	0.721476924368078	0.365892932114754	0.77125122024577
Solyc00g255510	0	-1.66887626930952	1	1
Solyc00g256710	-0.178821094546278	2.60343603446671	0.591074660971227	1
Solyc00g257110	-0.246785040787434	-0.247127277012609	0.855275325507065	1
Solyc00g263210	0	-1.66887626930952	1	1
Solyc00g265110	-1.63089355788617	-1.16479163213051	0.401070281857171	0.827371253300105
Solyc00g265510	0	-1.66887626930952	1	1
Solyc00g266110	0	-1.66887626930952	1	1
Solyc00g268310	0	-1.66887626930952	1	1
Solyc00g269810	0	-1.66887626930952	1	1
Solyc00g270510	0	-1.66887626930952	1	1
Solyc00g272810	6.01400423573885	2.94189733259978	2.19720559427761e-35	3.3613373864528e-33
Solyc00g273110	2.71130623582067	-1.44457339946711	0.532870532161797	0.996590902769428
Solyc00g275310	0	-1.66887626930952	1	1
Solyc00g277510	-0.950978436824886	1.91123124254649	0.0114512550527116	0.042916871812596
Solyc00g278110	-3.13086011203054	-1.34960273187868	0.27156100110217	0.613153927289694
Solyc00g280110	0	-1.66887626930952	1	1
Solyc00g281110	2.69022616254113	-1.44540912021122	0.513196732198689	0.978266997201221
Solyc00g282510	-0.153690456783898	1.86208882082	0.836196065976718	1
Solyc00g283010	-1.83814873442148	-1.55503822971442	1	1
Solyc00g283110	0	-1.66887626930952	1	1
Solyc00g284510	0	-1.66887626930952	1	1
Solyc00g286010	0	-1.66887626930952	1	1
Solyc00g286020	0	-1.66887626930952	1	1
Solyc00g286030	0	-1.66887626930952	1	1
Solyc00g287330	0	-1.66887626930952	1	1
Solyc00g289230	-1.42401244140513	0.511421135101662	0.0294397901173933	0.0966035709540506
Solyc00g294230	0	-1.66887626930952	1	1
Solyc00g294630	0	-1.66887626930952	1	1
Solyc00g297330	0	-1.66887626930952	1	1
Solyc00g300430	0	-1.66887626930952	1	1
Solyc00g300730	0	-1.66887626930952	1	1
